project,commit_id,CWE,CVE,bug_info,commit_url,repo_url
libvirt,a7a03324d86e111f81687b5315b8f296dde84340,CWE-703,,Denial of Service (DoS),https://github.com/libvirt/libvirt/commit/a7a03324d86e111f81687b5315b8f296dde84340,https://github.com/libvirt/libvirt
mod_auth_mellon,62041428a32de402e0be6ba45fe12df6a83bedb8,CWE-284,,Cross-site Scripting (XSS),https://github.com/Uninett/mod_auth_mellon/commit/62041428a32de402e0be6ba45fe12df6a83bedb8,https://github.com/Uninett/mod_auth_mellon
proftpd,349addc3be4fcdad9bd4ec01ad1ccd916c898ed8,CWE-295,,Symlink Attack,https://github.com/proftpd/proftpd/commit/349addc3be4fcdad9bd4ec01ad1ccd916c898ed8,https://github.com/proftpd/proftpd
server,347eeefbfc658c8531878218487d729f4e020805,CWE-362,,Race Condition,https://github.com/MariaDB/server/commit/347eeefbfc658c8531878218487d729f4e020805,https://github.com/MariaDB/server
LibRaw,9f26ce37f5be86ea11bfc6831366558650b1f6ff,CWE-369,,Out-of-bounds Write,https://github.com/LibRaw/LibRaw/commit/9f26ce37f5be86ea11bfc6831366558650b1f6ff,https://github.com/LibRaw/LibRaw
njs,6a07c2156a07ef307b6dcf3c2ca8571a5f1af7a6,CWE-416,,Use After Free,https://github.com/nginx/njs/commit/6a07c2156a07ef307b6dcf3c2ca8571a5f1af7a6,https://github.com/nginx/njs
radare2,a5aafb99c3965259c84ddcf45a91144bf7eb4cf1,CWE-476,,NULL Pointer Dereference,https://github.com/radareorg/radare2/commit/a5aafb99c3965259c84ddcf45a91144bf7eb4cf1,https://github.com/radareorg/radare2
mbedtls,d15795acd5074e0b44e71f7ede8bdfe1b48591fc,CWE-284,,Improper Authentication,https://github.com/ARMmbed/mbedtls/commit/d15795acd5074e0b44e71f7ede8bdfe1b48591fc,https://github.com/ARMmbed/mbedtls
linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c,CWE-269,,Improper Input Validation,https://github.com/torvalds/linux/commit/f3d3342602f8bcbf37d7c46641cb9bca7618eb1c,https://github.com/torvalds/linux
ImageMagick,ce08a3691a8ac29125e29fc41967b3737fa3f425,CWE-401,,Use After Free,https://github.com/ImageMagick/ImageMagick/commit/ce08a3691a8ac29125e29fc41967b3737fa3f425,https://github.com/ImageMagick/ImageMagick
linux,b1bd5cba3306691c771d558e94baa73e8b0b96b7,,,CVE-2021-38198,https://github.com/torvalds/linux/commit/b1bd5cba3306691c771d558e94baa73e8b0b96b7,https://github.com/torvalds/linux
linux,0837e3242c73566fc1c0196b4ec61779c25ffc93,CWE-703,,Improper Verification of Cryptographic Signature,https://github.com/torvalds/linux/commit/0837e3242c73566fc1c0196b4ec61779c25ffc93,https://github.com/torvalds/linux
qemu,ebf101955ce8f8d72fba103b5151115a4335de2c,CWE-269,,Privilege Escalation,https://github.com/qemu/qemu/commit/ebf101955ce8f8d72fba103b5151115a4335de2c,https://github.com/qemu/qemu
tensorflow,22e07fb204386768e5bcbea563641ea11f96ceb8,CWE-20,,Use of Uninitialized Resource,https://github.com/tensorflow/tensorflow/commit/22e07fb204386768e5bcbea563641ea11f96ceb8,https://github.com/tensorflow/tensorflow
linux,086ba77a6db00ed858ff07451bedee197df868c9,CWE-125,,Out-of-Bounds,https://github.com/torvalds/linux/commit/086ba77a6db00ed858ff07451bedee197df868c9,https://github.com/torvalds/linux
libtiff,ae9365db1b271b62b35ce018eac8799b1d5e8a53,CWE-787,,Out-of-Bounds,https://github.com/vadz/libtiff/commit/ae9365db1b271b62b35ce018eac8799b1d5e8a53,https://github.com/vadz/libtiff
linux,b9a41d21dceadf8104812626ef85dc56ee8a60ed,CWE-362,,Improper Input Validation,https://github.com/torvalds/linux/commit/b9a41d21dceadf8104812626ef85dc56ee8a60ed,https://github.com/torvalds/linux
tensorflow,eb921122119a6b6e470ee98b89e65d721663179d,CWE-703,,Out-of-bounds Read,https://github.com/tensorflow/tensorflow/commit/eb921122119a6b6e470ee98b89e65d721663179d,https://github.com/tensorflow/tensorflow
tigervnc,b4ada8d0c6dac98c8b91fc64d112569a8ae5fb95,CWE-787,,Out-of-bounds Write,https://github.com/CendioOssman/tigervnc/commit/b4ada8d0c6dac98c8b91fc64d112569a8ae5fb95,https://github.com/CendioOssman/tigervnc
tensorflow,3cbb917b4714766030b28eba9fb41bb97ce9ee02,CWE-703,,Improper Input Validation,https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,https://github.com/tensorflow/tensorflow
tensorflow,f4c364a5d6880557f6f5b6eb5cee2c407f0186b3,CWE-369,,NULL Pointer Dereference,https://github.com/tensorflow/tensorflow/commit/f4c364a5d6880557f6f5b6eb5cee2c407f0186b3,https://github.com/tensorflow/tensorflow
libebml,ababb64e0c792ad2a314245233db0833ba12036b,CWE-703,,Information Exposure,https://github.com/Matroska-Org/libebml/commit/ababb64e0c792ad2a314245233db0833ba12036b,https://github.com/Matroska-Org/libebml
Bento4,53499d8d4c69142137c7c7f0097a444783fdeb90,CWE-787,,Out-of-Bounds,https://github.com/axiomatic-systems/Bento4/commit/53499d8d4c69142137c7c7f0097a444783fdeb90,https://github.com/axiomatic-systems/Bento4
ImageMagick6,1e59b29e520d2beab73e8c78aacd5f1c0d76196d,,,Use of Uninitialized Resource,https://github.com/ImageMagick/ImageMagick6/commit/1e59b29e520d2beab73e8c78aacd5f1c0d76196d,https://github.com/ImageMagick/ImageMagick6
linux,45c1380358b12bf2d1db20a5874e9544f56b34ab,CWE-401,,Memory Leak,https://github.com/torvalds/linux/commit/45c1380358b12bf2d1db20a5874e9544f56b34ab,https://github.com/torvalds/linux
FreeRDP,795842f4096501fcefc1a7f535ccc8132feb31d7,CWE-415,,Double Free,https://github.com/FreeRDP/FreeRDP/commit/795842f4096501fcefc1a7f535ccc8132feb31d7,https://github.com/FreeRDP/FreeRDP
ImageMagick,d5559407ce29f4371e5df9c1cbde65455fe5854c,CWE-401,,Out-of-bounds Write,https://github.com/ImageMagick/ImageMagick/commit/d5559407ce29f4371e5df9c1cbde65455fe5854c,https://github.com/ImageMagick/ImageMagick
ext-http,17137d4ab1ce81a2cee0fae842340a344ef3da83,CWE-399,,Incorrect Type Conversion or Cast,https://github.com/m6w6/ext-http/commit/17137d4ab1ce81a2cee0fae842340a344ef3da83,https://github.com/m6w6/ext-http
fdkaac,4ec1422bd951a137225ffa4052da120e2ab0a0f4,CWE-703,,Heap-based Buffer Overflow,https://github.com/nu774/fdkaac/commit/4ec1422bd951a137225ffa4052da120e2ab0a0f4,https://github.com/nu774/fdkaac
icu,53d8c8f3d181d87a6aa925b449b51c4a2c922a51,CWE-190,,Out-of-Bounds,https://github.com/unicode-org/icu/commit/53d8c8f3d181d87a6aa925b449b51c4a2c922a51,https://github.com/unicode-org/icu
linux,a09d2d00af53b43c6f11e6ab3cb58443c2cac8a7,CWE-703,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/a09d2d00af53b43c6f11e6ab3cb58443c2cac8a7,https://github.com/torvalds/linux
Bento4,33331ce2d35d45d855af7441db6116b4a9e2b70f,CWE-703,,Improper Resource Shutdown or Release,https://github.com/axiomatic-systems/Bento4/commit/33331ce2d35d45d855af7441db6116b4a9e2b70f,https://github.com/axiomatic-systems/Bento4
linux,d10dcb615c8e29d403a24d35f8310a7a53e3050c,CWE-200,,Memory Leak,https://github.com/torvalds/linux/commit/d10dcb615c8e29d403a24d35f8310a7a53e3050c,https://github.com/torvalds/linux
libsndfile,60b234301adf258786d8b90be5c1d437fc8799e0,CWE-369,,Out-of-bounds Read,https://github.com/erikd/libsndfile/commit/60b234301adf258786d8b90be5c1d437fc8799e0,https://github.com/erikd/libsndfile
gpac,51cdb67ff7c5f1242ac58c5aa603ceaf1793b788,CWE-787,,Integer Overflow or Wraparound,https://github.com/gpac/gpac/commit/51cdb67ff7c5f1242ac58c5aa603ceaf1793b788,https://github.com/gpac/gpac
lsquic,a74702c630e108125e71898398737baec8f02238,CWE-269,,Improper Input Validation,https://github.com/litespeedtech/lsquic/commit/a74702c630e108125e71898398737baec8f02238,https://github.com/litespeedtech/lsquic
winscp,faa96e8144e6925a380f94a97aa382c9427f688d,CWE-787,,Arbitrary Code Execution,https://github.com/winscp/winscp/commit/faa96e8144e6925a380f94a97aa382c9427f688d,https://github.com/winscp/winscp
aircrack-ng,da087238963c1239fdabd47dc1b65279605aca70,CWE-20,,Improper Input Validation,https://github.com/aircrack-ng/aircrack-ng/commit/da087238963c1239fdabd47dc1b65279605aca70,https://github.com/aircrack-ng/aircrack-ng
linux,680d04e0ba7e926233e3b9cee59125ce181f66ba,CWE-200,,Information Exposure,https://github.com/torvalds/linux/commit/680d04e0ba7e926233e3b9cee59125ce181f66ba,https://github.com/torvalds/linux
LibRaw,a6937d4046a7c4742b683a04c8564605fd9be4fb,CWE-125,,Out-of-bounds Read,https://github.com/LibRaw/LibRaw/commit/a6937d4046a7c4742b683a04c8564605fd9be4fb,https://github.com/LibRaw/LibRaw
neomutt,e27b65b3bf8defa34db58919496056caf3850cd4,CWE-787,,Out-of-Bounds,https://github.com/neomutt/neomutt/commit/e27b65b3bf8defa34db58919496056caf3850cd4,https://github.com/neomutt/neomutt
linux,9824dfae5741275473a23a7ed5756c7b6efacc9d,CWE-200,,Information Exposure,https://github.com/torvalds/linux/commit/9824dfae5741275473a23a7ed5756c7b6efacc9d,https://github.com/torvalds/linux
FreeRDP,2ee663f39dc8dac3d9988e847db19b2d7e3ac8c6,CWE-416,,Out-of-bounds Read,https://github.com/FreeRDP/FreeRDP/commit/2ee663f39dc8dac3d9988e847db19b2d7e3ac8c6,https://github.com/FreeRDP/FreeRDP
linux,4a491b1ab11ca0556d2fda1ff1301e862a2d44c4,CWE-399,,Resource Management Errors,https://github.com/torvalds/linux/commit/4a491b1ab11ca0556d2fda1ff1301e862a2d44c4,https://github.com/torvalds/linux
radare2,c57997e76ec70862174a1b3b3aeb62a6f8570e85,CWE-20,,Out-of-Bounds,https://github.com/radare/radare2/commit/c57997e76ec70862174a1b3b3aeb62a6f8570e85,https://github.com/radare/radare2
w3m,18dcbadf2771cdb0c18509b14e4e73505b242753,CWE-241,,CVE-2021-28117,https://github.com/tats/w3m/commit/18dcbadf2771cdb0c18509b14e4e73505b242753,https://github.com/tats/w3m
folly,8e927ee48b114c8a2f90d0cbd5ac753795a6761f,CWE-787,,Out-of-Bounds,https://github.com/facebook/folly/commit/8e927ee48b114c8a2f90d0cbd5ac753795a6761f,https://github.com/facebook/folly
linux,5ec0811d30378ae104f250bfc9b3640242d81e3f,CWE-703,,Race Condition,https://github.com/torvalds/linux/commit/5ec0811d30378ae104f250bfc9b3640242d81e3f,https://github.com/torvalds/linux
krb5,56f7b1bc95a2a3eeb420e069e7655fb181ade5cf,CWE-415,,Double Free,https://github.com/krb5/krb5/commit/56f7b1bc95a2a3eeb420e069e7655fb181ade5cf,https://github.com/krb5/krb5
cpython,a4ae828ee416a66d8c7bf5ee71d653c2cc6a26dd,CWE-369,,Denial of Service (DoS),https://github.com/python/cpython/commit/a4ae828ee416a66d8c7bf5ee71d653c2cc6a26dd,https://github.com/python/cpython
linux,6934da9238da947628be83635e365df41064b09b,CWE-416,,Out-of-bounds Read,https://github.com/torvalds/linux/commit/6934da9238da947628be83635e365df41064b09b,https://github.com/torvalds/linux
qpdf,85f05cc57ffa0a863d9d9b23e73acea9410b2937,CWE-399,,Out-of-Bounds,https://github.com/qpdf/qpdf/commit/85f05cc57ffa0a863d9d9b23e73acea9410b2937,https://github.com/qpdf/qpdf
FFmpeg,e07ac727c1cc9eed39e7f9117c97006f719864bd,CWE-787,,Out-of-Bounds,https://github.com/FFmpeg/FFmpeg/commit/e07ac727c1cc9eed39e7f9117c97006f719864bd,https://github.com/FFmpeg/FFmpeg
FreeRDP,17c363a5162fd4dc77b1df54e48d7bd9bf6b3be7,CWE-125,,Out-of-bounds Write,https://github.com/FreeRDP/FreeRDP/commit/17c363a5162fd4dc77b1df54e48d7bd9bf6b3be7,https://github.com/FreeRDP/FreeRDP
fbthrift,bfda1efa547dce11a38592820916db01b05b9339,,,Release of Invalid Pointer or Reference,https://github.com/facebook/fbthrift/commit/bfda1efa547dce11a38592820916db01b05b9339,https://github.com/facebook/fbthrift
linux,04bf464a5dfd9ade0dda918e44366c2c61fce80b,CWE-200,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/04bf464a5dfd9ade0dda918e44366c2c61fce80b,https://github.com/torvalds/linux
samba,22b4091924977f6437b59627f33a8e6f02b41011,CWE-787,,Out-of-Bounds,https://github.com/samba-team/samba/commit/22b4091924977f6437b59627f33a8e6f02b41011,https://github.com/samba-team/samba
ImageMagick,9fd10cf630832b36a588c1545d8736539b2f1fb5,CWE-200,,Resource Management Errors,https://github.com/ImageMagick/ImageMagick/commit/9fd10cf630832b36a588c1545d8736539b2f1fb5,https://github.com/ImageMagick/ImageMagick
re2c,c4603ba5ce229db83a2a4fb93e6d4b4e3ec3776a,CWE-787,,Cross-site Request Forgery (CSRF),https://github.com/skvadrik/re2c/commit/c4603ba5ce229db83a2a4fb93e6d4b4e3ec3776a,https://github.com/skvadrik/re2c
tensorflow,d58c96946b2880991d63d1dacacb32f0a4dfa453,CWE-787,,Out-of-bounds Write,https://github.com/tensorflow/tensorflow/commit/d58c96946b2880991d63d1dacacb32f0a4dfa453,https://github.com/tensorflow/tensorflow
tensorflow,290bb05c80c327ed74fae1d089f1001b1e2a4ef7,CWE-703,,Denial of Service (DoS),https://github.com/tensorflow/tensorflow/commit/290bb05c80c327ed74fae1d089f1001b1e2a4ef7,https://github.com/tensorflow/tensorflow
lua-nginx-module,9ab38e8ee35fc08a57636b1b6190dca70b0076fa,,,HTTP Request Smuggling,https://github.com/openresty/lua-nginx-module/commit/9ab38e8ee35fc08a57636b1b6190dca70b0076fa,https://github.com/openresty/lua-nginx-module
vim,de05bb25733c3319e18dca44e9b59c6ee389eb26,CWE-200,,Information Exposure,https://github.com/vim/vim/commit/de05bb25733c3319e18dca44e9b59c6ee389eb26,https://github.com/vim/vim
linux,92964c79b357efd980812c4de5c1fd2ec8bb5520,CWE-362,,Race Condition,https://github.com/torvalds/linux/commit/92964c79b357efd980812c4de5c1fd2ec8bb5520,https://github.com/torvalds/linux
FreeRDP,48361c411e50826cb602c7aab773a8a20e1da6bc,CWE-125,,Out-of-bounds Read,https://github.com/FreeRDP/FreeRDP/commit/48361c411e50826cb602c7aab773a8a20e1da6bc,https://github.com/FreeRDP/FreeRDP
linux,b8d17e7d93d2beb89e4f34c59996376b8b544792,CWE-401,,Memory Leak,https://github.com/torvalds/linux/commit/b8d17e7d93d2beb89e4f34c59996376b8b544792,https://github.com/torvalds/linux
mbedtls,a1098f81c252b317ad34ea978aea2bc47760b215,CWE-295,,Improper Certificate Validation,https://github.com/ARMmbed/mbedtls/commit/a1098f81c252b317ad34ea978aea2bc47760b215,https://github.com/ARMmbed/mbedtls
linux,384632e67e0829deb8015ee6ad916b180049d252,CWE-416,,Use After Free,https://github.com/torvalds/linux/commit/384632e67e0829deb8015ee6ad916b180049d252,https://github.com/torvalds/linux
linux,6a3eb3360667170988f8a6477f6686242061488a,CWE-200,,Security Features,https://github.com/torvalds/linux/commit/6a3eb3360667170988f8a6477f6686242061488a,https://github.com/torvalds/linux
linux,a4780adeefd042482f624f5e0d577bf9cdcbb760,CWE-284,,Access Restriction Bypass,https://github.com/torvalds/linux/commit/a4780adeefd042482f624f5e0d577bf9cdcbb760,https://github.com/torvalds/linux
tcpdump,b8e559afaeb8fe0604a1f8e3ad4dc1445de07a00,CWE-787,,Out-of-bounds Read,https://github.com/the-tcpdump-group/tcpdump/commit/b8e559afaeb8fe0604a1f8e3ad4dc1445de07a00,https://github.com/the-tcpdump-group/tcpdump
envoy,afc39bea36fd436e54262f150c009e8d72db5014,CWE-703,,Denial of Service (DoS),https://github.com/envoyproxy/envoy/commit/afc39bea36fd436e54262f150c009e8d72db5014,https://github.com/envoyproxy/envoy
linux,20e0fa98b751facf9a1101edaefbc19c82616a68,CWE-703,,Denial of Service (DoS),https://github.com/torvalds/linux/commit/20e0fa98b751facf9a1101edaefbc19c82616a68,https://github.com/torvalds/linux
linux,df4d92549f23e1c037e83323aff58a21b3de7fe0,,,Code,https://github.com/torvalds/linux/commit/df4d92549f23e1c037e83323aff58a21b3de7fe0,https://github.com/torvalds/linux
njs,5c6130a2a0b4c41ab415f6b8992aa323636338b9,CWE-703,,Denial of Service (DoS),https://github.com/nginx/njs/commit/5c6130a2a0b4c41ab415f6b8992aa323636338b9,https://github.com/nginx/njs
Bento4,4d3f0bebd5f8518fd775f671c12bea58c68e814e,CWE-703,,Out-of-Bounds,https://github.com/axiomatic-systems/Bento4/commit/4d3f0bebd5f8518fd775f671c12bea58c68e814e,https://github.com/axiomatic-systems/Bento4
linux,c8c2a057fdc7de1cd16f4baa51425b932a42eb39,CWE-401,,Out-of-Bounds,https://github.com/torvalds/linux/commit/c8c2a057fdc7de1cd16f4baa51425b932a42eb39,https://github.com/torvalds/linux
hermes,d86e185e485b6330216dee8e854455c694e3a36e,CWE-703,,Denial of Service (DoS),https://github.com/facebook/hermes/commit/d86e185e485b6330216dee8e854455c694e3a36e,https://github.com/facebook/hermes
envoy,e9f936d85dc1edc34fabd0a1725ec180f2316353,CWE-362,,Race Condition,https://github.com/envoyproxy/envoy/commit/e9f936d85dc1edc34fabd0a1725ec180f2316353,https://github.com/envoyproxy/envoy
squirrel,23a0620658714b996d20da3d4dd1a0dcf9b0bd98,CWE-125,,Out-of-bounds Read,https://github.com/albertodemichelis/squirrel/commit/23a0620658714b996d20da3d4dd1a0dcf9b0bd98,https://github.com/albertodemichelis/squirrel
bluez,591c546c536b42bef696d027f64aa22434f8c3f0,CWE-476,,Out-of-Bounds,https://github.com/bluez/bluez/commit/591c546c536b42bef696d027f64aa22434f8c3f0,https://github.com/bluez/bluez
core,000030feb7a30f193197f1aab8a7b04a26b42735.patch,CWE-284,,Improper Authentication,https://github.com/dovecot/core/commit/000030feb7a30f193197f1aab8a7b04a26b42735.patch,https://github.com/dovecot/core
linux,84ac7260236a49c79eede91617700174c2c19b0c,CWE-362,,Out-of-Bounds,https://github.com/torvalds/linux/commit/84ac7260236a49c79eede91617700174c2c19b0c,https://github.com/torvalds/linux
WavPack,26cb47f99d481ad9b93eeff80d26e6b63bbd7e15,CWE-787,,Out-of-Bounds,https://github.com/dbry/WavPack/commit/26cb47f99d481ad9b93eeff80d26e6b63bbd7e15,https://github.com/dbry/WavPack
ArduinoJson,5e7b9ec688d79e7b16ec7064e1d37e8481a31e72,CWE-415,,Directory Traversal,https://github.com/bblanchon/ArduinoJson/commit/5e7b9ec688d79e7b16ec7064e1d37e8481a31e72,https://github.com/bblanchon/ArduinoJson
mongo,6518b22420c5bbd92c42caf907671c3a2b140bb6,,,Stack-based Overflow,https://github.com/mongodb/mongo/commit/6518b22420c5bbd92c42caf907671c3a2b140bb6,https://github.com/mongodb/mongo
libpcap,33834cb2a4d035b52aa2a26742f832a112e90a0a,CWE-703,,Out-of-Bounds,https://github.com/the-tcpdump-group/libpcap/commit/33834cb2a4d035b52aa2a26742f832a112e90a0a,https://github.com/the-tcpdump-group/libpcap
sqlite,57f7ece78410a8aae86aa4625fb7556897db384c,CWE-476,,NULL Pointer Dereference,https://github.com/sqlite/sqlite/commit/57f7ece78410a8aae86aa4625fb7556897db384c,https://github.com/sqlite/sqlite
tcpdump,cc356512f512e7fa423b3674db4bb31dbe40ffec,CWE-787,,Out-of-Bounds,https://github.com/the-tcpdump-group/tcpdump/commit/cc356512f512e7fa423b3674db4bb31dbe40ffec,https://github.com/the-tcpdump-group/tcpdump
systemd,cb31827d62066a04b02111df3052949fda4b6888,CWE-415,,Symlink Attack,https://github.com/keszybz/systemd/commit/cb31827d62066a04b02111df3052949fda4b6888,https://github.com/keszybz/systemd
ImageMagick,a6240a163cb787909703d9fc649cf861f60ddd7c,CWE-125,,Out-of-bounds Read,https://github.com/ImageMagick/ImageMagick/commit/a6240a163cb787909703d9fc649cf861f60ddd7c,https://github.com/ImageMagick/ImageMagick
radare2,18d1d064bf599a255d55f09fca3104776fc34a67,CWE-476,,NULL Pointer Dereference,https://github.com/radareorg/radare2/commit/18d1d064bf599a255d55f09fca3104776fc34a67,https://github.com/radareorg/radare2
linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,CWE-703,,Access Restriction Bypass,https://github.com/torvalds/linux/commit/ee1fee900537b5d9560e9f937402de5ddc8412f3,https://github.com/torvalds/linux
cantata,afc4f8315d3e96574925fb530a7004cc9e6ce3d3,CWE-20,,Time of Check Time of Use (TOCTOU),https://github.com/CDrummond/cantata/commit/afc4f8315d3e96574925fb530a7004cc9e6ce3d3,https://github.com/CDrummond/cantata
gpac,388ecce75d05e11fc8496aa4857b91245007d26e,CWE-787,,Out-of-bounds Write,https://github.com/gpac/gpac/commit/388ecce75d05e11fc8496aa4857b91245007d26e,https://github.com/gpac/gpac
linux,d8316f3991d207fe32881a9ac20241be8fa2bad0,CWE-787,,Out-of-bounds Write,https://github.com/torvalds/linux/commit/d8316f3991d207fe32881a9ac20241be8fa2bad0,https://github.com/torvalds/linux
LoRaMac-node,e3063a91daa7ad8a687223efa63079f0c24568e4,CWE-787,,Buffer Overflow,https://github.com/Lora-net/LoRaMac-node/commit/e3063a91daa7ad8a687223efa63079f0c24568e4,https://github.com/Lora-net/LoRaMac-node
mod_auth_openidc,00c315cb0c8ab77c67be4a2ac08a71a83ac58751,CWE-79,,Cross-site Scripting (XSS),https://github.com/zmartzone/mod_auth_openidc/commit/00c315cb0c8ab77c67be4a2ac08a71a83ac58751,https://github.com/zmartzone/mod_auth_openidc
tensorflow,ba424dd8f16f7110eea526a8086f1a155f14f22b,CWE-703,,Denial of Service (DoS),https://github.com/tensorflow/tensorflow/commit/ba424dd8f16f7110eea526a8086f1a155f14f22b,https://github.com/tensorflow/tensorflow
linux,8e1278444446fc97778a5e5c99bca1ce0bbc5ec9,CWE-284,,Improper Access Control,https://github.com/torvalds/linux/commit/8e1278444446fc97778a5e5c99bca1ce0bbc5ec9,https://github.com/torvalds/linux
linux,93a2001bdfd5376c3dc2158653034c20392d15c5,CWE-787,,Out-of-Bounds,https://github.com/torvalds/linux/commit/93a2001bdfd5376c3dc2158653034c20392d15c5,https://github.com/torvalds/linux
